GEO_ID,NAME,P002001,P002001ERR,P002002,P002003,P002004,P002005,P002006,P002007,P002008,P002009,P002010,P002011,P002012,P002013,P002014,P002015,P002016,P002017,P002018,P002019,P002020,P002021,P002022,P002023,P002024,P002025,P002026,P002027,P002028,P002029,P002030,P002031,P002032,P002033,P002034,P002035,P002036,P002037,P002038,P002039,P002040,P002041,P002042,P002043,P002044,P002045,P002046,P002047,P002048,P002049,P002050,P002051,P002052,P002053,P002054,P002055,P002056,P002057,P002058,P002059,P002060,P002061,P002062,P002063,P002064,P002065,P002066,P002067,P002068,P002069,P002070,P002071,P002072,P002073
1400000US17031820605,"Census Tract 8206.05, Cook County, Illinois",4604,null,397,4207,4130,1380,2698,4,42,0,6,77,69,38,1,13,0,0,10,6,0,1,0,0,0,0,0,0,8,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031820606,"Census Tract 8206.06, Cook County, Illinois",3650,null,399,3251,3205,2967,175,0,63,0,0,46,40,12,6,15,2,0,0,2,0,1,2,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031820700,"Census Tract 8207, Cook County, Illinois",6786,null,3452,3334,3281,3034,138,3,98,4,4,53,53,7,13,24,0,2,2,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031820800,"Census Tract 8208, Cook County, Illinois",3626,null,1545,2081,2073,1992,28,0,42,2,9,8,8,1,2,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031820901,"Census Tract 8209.01, Cook County, Illinois",5686,null,1514,4172,4102,3859,80,12,143,0,8,70,66,9,22,31,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031820902,"Census Tract 8209.02, Cook County, Illinois",5017,null,1982,3035,3004,2788,93,0,122,0,1,31,27,3,0,16,4,2,0,1,0,0,0,0,1,0,0,0,4,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031821001,"Census Tract 8210.01, Cook County, Illinois",5233,null,975,4258,4176,3968,82,7,94,3,22,82,79,11,9,42,8,1,0,0,0,3,0,0,0,0,5,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031821002,"Census Tract 8210.02, Cook County, Illinois",5593,null,1165,4428,4360,4229,60,2,67,0,2,68,68,5,11,38,1,10,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031821101,"Census Tract 8211.01, Cook County, Illinois",4784,null,1254,3530,3495,3161,120,13,194,1,6,35,35,6,10,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031821102,"Census Tract 8211.02, Cook County, Illinois",4047,null,1362,2685,2634,2425,94,4,103,0,8,51,51,1,12,33,1,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031821200,"Census Tract 8212, Cook County, Illinois",6003,null,2321,3682,3634,814,2788,8,20,1,3,48,46,24,0,4,0,1,10,4,1,0,0,0,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031821300,"Census Tract 8213, Cook County, Illinois",5519,null,2784,2735,2687,985,1670,5,11,0,16,48,42,18,2,11,1,0,7,0,0,2,0,0,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031821401,"Census Tract 8214.01, Cook County, Illinois",3338,null,311,3027,3003,155,2836,6,3,2,1,24,19,10,0,0,0,0,5,0,0,3,0,1,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031821402,"Census Tract 8214.02, Cook County, Illinois",3587,null,118,3469,3451,96,3332,0,19,0,4,18,16,6,1,0,0,0,2,1,1,2,0,0,0,0,0,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031821500,"Census Tract 8215, Cook County, Illinois",2341,null,34,2307,2272,52,2216,1,0,0,3,35,33,18,1,0,0,0,4,9,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031821600,"Census Tract 8216, Cook County, Illinois",4393,null,603,3790,3718,2051,1589,9,57,0,12,72,69,36,6,14,2,1,5,2,1,2,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031821700,"Census Tract 8217, Cook County, Illinois",4889,null,345,4544,4492,3944,514,1,32,0,1,52,50,14,11,14,0,1,4,1,1,2,0,0,0,0,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031821800,"Census Tract 8218, Cook County, Illinois",5337,null,583,4754,4691,3736,848,13,90,1,3,63,57,14,10,23,0,1,3,2,0,3,0,0,0,1,0,0,6,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031821900,"Census Tract 8219, Cook County, Illinois",5233,null,504,4729,4664,3899,700,10,48,0,7,65,52,18,16,12,0,0,3,1,1,0,0,0,0,1,0,0,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031822000,"Census Tract 8220, Cook County, Illinois",4349,null,588,3761,3729,3665,38,11,14,0,1,32,31,9,15,2,0,4,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031822101,"Census Tract 8221.01, Cook County, Illinois",4480,null,787,3693,3646,3412,148,4,71,0,11,47,47,17,11,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031822102,"Census Tract 8221.02, Cook County, Illinois",4414,null,728,3686,3632,2892,594,5,137,0,4,54,51,13,14,15,2,0,2,0,0,0,1,0,0,1,3,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031822200,"Census Tract 8222, Cook County, Illinois",3703,null,691,3012,2981,2877,60,1,42,1,0,31,31,4,6,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031822301,"Census Tract 8223.01, Cook County, Illinois",3836,null,553,3283,3229,3096,65,3,62,0,3,54,54,4,5,43,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031822302,"Census Tract 8223.02, Cook County, Illinois",4484,null,768,3716,3666,3299,253,16,93,0,5,50,47,4,1,17,4,6,4,4,0,0,0,0,0,1,6,0,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031822400,"Census Tract 8224, Cook County, Illinois",6226,null,801,5425,5309,4939,239,2,108,0,21,116,114,18,23,60,6,3,2,0,0,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031822500,"Census Tract 8225, Cook County, Illinois",4455,null,714,3741,3688,3457,122,4,92,0,13,53,50,6,13,18,0,2,0,1,0,9,0,0,0,0,1,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031822601,"Census Tract 8226.01, Cook County, Illinois",4470,null,559,3911,3880,3721,91,1,53,4,10,31,30,9,4,14,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031822602,"Census Tract 8226.02, Cook County, Illinois",7061,null,710,6351,6213,5578,340,4,277,5,9,138,135,14,12,95,7,2,0,0,0,0,0,0,2,0,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031822701,"Census Tract 8227.01, Cook County, Illinois",4181,null,697,3484,3446,2874,465,6,98,0,3,38,37,11,1,16,0,4,0,0,0,3,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031822702,"Census Tract 8227.02, Cook County, Illinois",3745,null,464,3281,3247,2812,332,1,98,3,1,34,34,17,4,3,0,3,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031822801,"Census Tract 8228.01, Cook County, Illinois",3345,null,388,2957,2931,2661,187,4,76,0,3,26,25,1,0,14,2,7,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031822802,"Census Tract 8228.02, Cook County, Illinois",3616,null,412,3204,3184,3082,59,4,36,1,2,20,20,7,3,5,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031822900,"Census Tract 8229, Cook County, Illinois",2042,null,272,1770,1702,1642,56,0,2,0,2,68,67,5,5,44,4,9,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031823001,"Census Tract 8230.01, Cook County, Illinois",6450,null,817,5633,5499,4724,662,12,95,0,6,134,125,31,11,65,1,4,4,1,0,0,0,0,1,0,7,0,9,3,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031823002,"Census Tract 8230.02, Cook County, Illinois",6077,null,772,5305,5186,4847,206,6,120,5,2,119,111,31,11,53,2,14,0,0,0,0,0,0,0,0,0,0,8,4,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031823101,"Census Tract 8231.01, Cook County, Illinois",4412,null,459,3953,3906,3702,95,7,91,0,11,47,46,15,6,12,3,6,0,0,0,0,2,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031823102,"Census Tract 8231.02, Cook County, Illinois",3641,null,459,3182,3137,3008,69,4,50,1,5,45,43,8,6,22,1,3,0,0,0,1,2,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031823200,"Census Tract 8232, Cook County, Illinois",4877,null,727,4150,4096,3682,251,7,145,1,10,54,53,6,8,29,1,4,0,5,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031823302,"Census Tract 8233.02, Cook County, Illinois",5794,null,1301,4493,4417,2635,1668,2,107,1,4,76,70,26,16,10,4,0,3,3,0,1,0,0,0,0,7,0,6,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031823303,"Census Tract 8233.03, Cook County, Illinois",4519,null,895,3624,3574,3012,480,7,69,0,6,50,49,13,21,12,0,0,0,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031823304,"Census Tract 8233.04, Cook County, Illinois",5927,null,1133,4794,4714,3484,1099,6,122,1,2,80,78,23,19,17,4,0,3,5,1,5,0,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031823400,"Census Tract 8234, Cook County, Illinois",5052,null,2277,2775,2707,1490,1126,9,56,7,19,68,63,32,17,7,0,0,1,5,0,1,0,0,0,0,0,0,4,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031823500,"Census Tract 8235, Cook County, Illinois",4545,null,1999,2546,2503,1669,808,11,10,1,4,43,38,17,12,2,0,0,3,1,2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0
1400000US17031823602,"Census Tract 8236.02, Cook County, Illinois",6267,null,333,5934,5876,5631,165,11,67,0,2,58,58,17,19,19,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031823603,"Census Tract 8236.03, Cook County, Illinois",2702,null,1263,1439,1429,119,1301,3,3,0,3,10,8,4,1,0,0,0,2,0,0,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031823604,"Census Tract 8236.04, Cook County, Illinois",3578,null,144,3434,3416,3289,58,1,59,1,8,18,18,2,2,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031823605,"Census Tract 8236.05, Cook County, Illinois",4547,null,274,4273,4229,3910,247,4,61,0,7,44,40,12,4,15,0,0,3,2,0,0,0,0,0,1,3,0,4,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031823702,"Census Tract 8237.02, Cook County, Illinois",6650,null,495,6155,6085,5052,817,1,208,2,5,70,70,23,5,28,2,7,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031823703,"Census Tract 8237.03, Cook County, Illinois",7940,null,941,6999,6804,6294,139,11,338,1,21,195,186,19,25,112,1,18,0,0,0,0,1,0,1,1,8,0,8,0,2,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031823704,"Census Tract 8237.04, Cook County, Illinois",4020,null,489,3531,3504,3351,51,0,94,0,8,27,26,1,2,16,1,1,0,0,0,0,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031823705,"Census Tract 8237.05, Cook County, Illinois",4618,null,573,4045,3996,3703,168,0,123,0,2,49,49,12,9,24,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031823801,"Census Tract 8238.01, Cook County, Illinois",5716,null,305,5411,5370,5141,29,3,195,2,0,41,41,7,3,18,2,1,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031823803,"Census Tract 8238.03, Cook County, Illinois",6760,null,550,6210,6146,5889,84,8,159,1,5,64,63,17,8,33,1,3,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031823805,"Census Tract 8238.05, Cook County, Illinois",2953,null,140,2813,2784,2682,33,5,62,1,1,29,27,4,3,17,0,2,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031823806,"Census Tract 8238.06, Cook County, Illinois",3716,null,391,3325,3264,3066,108,2,82,0,6,61,57,1,5,39,7,4,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031823901,"Census Tract 8239.01, Cook County, Illinois",3519,null,125,3394,3332,3070,66,0,190,0,6,62,61,6,6,39,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031823903,"Census Tract 8239.03, Cook County, Illinois",4707,null,194,4513,4471,4329,51,1,89,0,1,42,40,9,16,3,7,4,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031823904,"Census Tract 8239.04, Cook County, Illinois",4016,null,102,3914,3882,3748,33,2,99,0,0,32,32,4,3,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031824003,"Census Tract 8240.03, Cook County, Illinois",6336,null,316,6020,5958,5852,5,3,97,0,1,62,56,8,18,22,1,7,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031824004,"Census Tract 8240.04, Cook County, Illinois",5371,null,259,5112,5074,4948,32,1,91,0,2,38,38,4,13,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031824005,"Census Tract 8240.05, Cook County, Illinois",5539,null,293,5246,5204,5084,25,6,87,2,0,42,38,11,5,19,0,1,1,0,0,0,0,0,0,0,1,0,4,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031824006,"Census Tract 8240.06, Cook County, Illinois",3867,null,204,3663,3627,3471,53,7,90,0,6,36,36,9,7,11,0,6,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031824105,"Census Tract 8241.05, Cook County, Illinois",6845,null,396,6449,6394,6068,55,3,265,0,3,55,54,2,9,39,1,1,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031824106,"Census Tract 8241.06, Cook County, Illinois",7063,null,497,6566,6507,6079,112,4,310,0,2,59,59,5,5,37,2,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031824107,"Census Tract 8241.07, Cook County, Illinois",6493,null,435,6058,5990,5626,81,3,276,0,4,68,65,5,4,34,2,3,1,1,0,0,2,0,0,2,11,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031824108,"Census Tract 8241.08, Cook County, Illinois",8063,null,848,7215,7111,6089,565,10,431,3,13,104,94,18,18,30,5,7,0,0,2,1,0,0,0,4,9,0,9,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1400000US17031824113,"Census Tract 8241.13, Cook County, Illinois",6562,null,348,6214,6158,5680,77,2,396,0,3,56,56,2,4,38,0,1,0,6,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031824114,"Census Tract 8241.14, Cook County, Illinois",4709,null,193,4516,4443,4097,113,1,229,0,3,73,68,17,5,30,9,1,0,5,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031824115,"Census Tract 8241.15, Cook County, Illinois",3920,null,446,3474,3405,3193,74,1,126,0,11,69,69,13,23,26,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031824116,"Census Tract 8241.16, Cook County, Illinois",4718,null,581,4137,4076,3826,70,5,173,2,0,61,57,8,8,27,0,6,0,0,0,0,0,0,0,2,6,0,4,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031824117,"Census Tract 8241.17, Cook County, Illinois",9868,null,574,9294,9222,8609,129,1,476,0,7,72,70,5,14,35,0,7,0,0,0,0,7,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031824119,"Census Tract 8241.19, Cook County, Illinois",5675,null,301,5374,5312,4958,85,0,269,0,0,62,62,3,1,43,3,0,1,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031824120,"Census Tract 8241.20, Cook County, Illinois",8680,null,308,8372,8282,7625,197,3,448,3,6,90,90,9,7,46,8,2,0,3,0,0,1,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
